Ch0,timestamp
0.09265548378516364,28.53
0.30032622806135895,42.15
0.2975588802066698,42.578
0.3036847291083688,42.962
0.3036154636272353,43.39
0.28280631337805817,43.798
0.30157581931502947,44.226
0.4228827243272426,44.738
0.6076476521319599,45.258
0.7065973880005337,45.778
0.4241942010322275,46.338
0.33096943659564954,46.858
0.41747841491585536,47.42600000000001
0.5684626665176047,48.03
0.5801812916567649,48.65
0.3356155733304303,49.27
0.3035011549961842,49.934
0.13426108643600584,50.602
0.12223844037219157,51.318
0.1648781598477634,52.074
0.21441787855873207,52.822
0.5957224191903842,53.646
0.17280594010699113,54.454
0.09410296900728284,55.218
0.10005543496251466,56.018
0.1875507877171078,56.83
0.7791744855176748,57.71
0.4371327903732915,58.61
0.32735873320627046,59.538
0.22636376251951562,60.462
0.08285754399355047,61.406
0.08170222913946781,62.402
0.25487350220334665,63.402
0.16548513320934646,64.402
0.15710065500593764,65.442
0.2559357194368043,66.518
0.2220062712591942,67.594
0.21273600106523471,68.726
1.4891888939665066,72.302
0.1268889622191709,76.226
0.16558679639574,80.066
0.2627793934037815,83.886
0.24279208252333995,87.594
0.30297187622063754,91.502
0.1865178740707182,95.478
0.33591358263714455,99.438
0.29078516250948205,103.05000000000003
0.22682060004136417,107.166
0.29292168421692844,111.19
0.138630062488097,115.654
0.2509744992490729,120.154
0.3308621863198666,124.586
0.10385921933258416,128.946
0.2211122512366828,133.63
0.1896303081596392,138.258
0.22838425522973693,142.85
0.6894897854667271,147.422
0.2075399398041955,151.55
0.11941104192482992,156.374
0.28822146888133887,161.458
0.4085289733097968,166.398
0.23415948225268884,171.138
0.25126206328637285,176.062
0.225331601984196,180.498
