Ch0,timestamp
0.013439562488025905,28.498
0.07357790268031629,41.798
0.07889276508796594,42.174
0.1114962341373023,42.542
0.14198691314985074,42.918
0.12838236655785257,43.346
0.11627242830450564,43.774
0.10817004392225196,44.282
0.13670175456464093,44.802
0.14379274536509454,45.322
0.14417378112489712,45.838
0.1392021564013065,46.394
0.08666217366535502,46.91
0.06375493778149895,47.47
0.061258720600314356,48.034
0.07061493027407283,48.65
0.11716789696327262,49.346
0.15769397349106903,51.626
0.13902432224683264,53.762
0.06733976813732118,56.158
0.07025926889122697,58.438
0.19408827411503396,60.826
0.11666922471307707,63.326
0.09813592428453072,66.062
0.046970005318226454,68.65
0.1692291413274431,71.482
0.25318509032980396,74.446
0.062425778472438374,77.41
0.059971831610725,80.534
0.08336369675070672,83.782
0.15548295433628007,87.234
0.12311778634118797,90.722
0.11367315546875507,94.342
0.1709904878014719,97.954
0.05804503316674186,101.634
0.21499902578042607,105.346
0.10253753238418217,109.146
0.061644305803760596,113.014
0.045155971477758974,116.862
0.10186483844213612,120.686
0.08317416197194202,124.442
0.0975212307994987,128.182
0.06879957070460468,132.126
0.33645371250108264,136.19
0.10760229513406572,140.262
0.038238494912789904,144.438
0.1037823761292748,148.466
0.1678831605237123,152.31
0.07250579478324017,156.398
0.17814070418391595,160.442
0.06616138247944105,164.642
0.07701258303599903,168.75400000000002
0.15863042648057418,172.914
0.07261724367181643,177.514
0.04332199295963189,180.498
