Ch0,timestamp
1.085745801516398,28.542
0.8108697546943906,42.514
0.6002965520592816,42.942
0.6602225805763814,43.362
0.5499714000740488,43.786
0.4715616699748185,44.206
0.431215217480224,44.622
0.35918549691376267,45.058
0.32332069457308243,45.538
0.526764374981892,46.002
0.7317407618483416,46.506
0.9629491733819993,47.042
1.111883731036148,47.61
0.5014445498658527,49.546
0.7193039386501824,51.26599999999999
0.2610064608950905,53.222
0.41000520112075756,55.27
3.4581703762071507,57.202
0.9996026843461411,59.354
0.6089167692883128,61.434
0.2525650382974189,63.682
0.38673649984576197,66.01
1.6753310532305008,68.238
2.497770618943512,70.706
0.6810146699284082,73.402
2.307046832113518,75.92600000000002
2.0776176449847505,78.582
1.3779474567957104,81.25
2.5696051386309495,84.06200000000001
1.2600271719595462,86.958
1.2307550197600585,89.938
3.3118910609551784,92.922
0.6887549592583128,96.222
1.1153861239037925,99.374
1.334941020125035,102.666
0.96237294604205,105.958
2.050062223981124,109.45
0.5325379118617263,112.95
1.924496328747282,116.486
0.4469873598355787,120.134
1.0096579959679393,124.174
1.4573385147433415,128.31
1.6862813489647184,132.554
1.1945097496528312,136.842
0.8778377210098511,141.13
1.5962122194945374,145.514
1.7638073149166829,150.006
1.53088806734301,154.462
1.385721654784656,158.91
0.4885010866381517,163.638
1.967141934307159,168.282
3.259583899346954,173.07
0.8852693766002632,177.886
1.9694063639337664,180.498
