Ch0,timestamp
0.375633827123652,28.498
2.216175655558516,31.202
1.3654793965181031,31.534
0.7747220995805977,31.854
0.5741348261208259,32.174
0.5782636723610646,32.554
0.8284318357269652,32.938
1.0825832918987626,33.362
1.1442580846908672,33.786
1.5259017847643792,34.218
3.069683808041212,34.69
3.1423972334125585,35.166000000000004
1.826022620867576,35.69
1.6093619237383123,36.214
1.3083997473208009,36.778
1.2028813064119237,37.35
1.2597263756961827,37.914
2.2029034084366654,38.53
2.0832989120669283,39.15
1.2712256326117477,39.754
0.759696203789269,40.426
0.37724239593110037,41.282
1.260156244961547,43.669999999999995
0.7550870055092614,45.97
1.7889508641547627,48.386
0.8445255323469407,50.882
0.23800690666814425,53.386
1.0296119183712993,55.99
1.683703083988415,58.634
2.4076376596296245,60.498
