Ch0,timestamp
0.2231736543813842,28.518000000000004
1.5778110286323932,35.098
2.0337624568252832,35.434
2.6244782154199395,35.766
2.9188319037172037,36.146
3.025332559917648,36.522
3.8148331041716994,36.958
4.651527529660104,37.382
4.130828863600397,37.806000000000004
4.247053895147876,38.238
5.0074526202792775,38.71
4.709299874204788,39.186
4.2385460453455375,39.69
3.705520075945372,40.214
2.287690861081144,40.730000000000004
2.6529235322362035,41.254
2.685496765735233,41.83
2.2620614965651376,42.454
3.1349848023471787,43.074
2.271551044695023,43.734
2.2706962360786154,44.402
2.258194644967657,45.038
3.7794950928733897,45.706
5.67388793641476,46.418
8.395785192772053,47.138
4.994226437807155,47.894
1.9552448219580398,48.63
2.019546302338974,49.386
1.2782682070686942,50.198
1.8806938409152203,51.002
2.457744568903421,51.81
2.4181842588089544,52.67
1.6396031327337373,53.526
1.0615544561975423,54.43
1.672045602511653,55.43
1.9096921522985224,56.434
2.1800992823799836,57.39
1.6818467061802451,58.366
2.4320834779854508,59.362
1.8914685714296933,60.366
2.122181368399016,60.498
