Ch0,timestamp
0.5043251682559973,28.59
7.4806548726452515,36.926
10.151163753706756,37.31
9.404735409905278,37.646
7.5592021579790085,37.982
5.556774088268119,38.354
4.1613945427783126,38.722
2.871352894064467,39.138
1.8719822961980799,39.562
1.9417850116588369,39.982
3.4203068110895636,40.514
5.247171720520246,41.118
6.4270844472761,41.622
5.992188047305779,42.142
5.4460108667681455,42.718
6.974859401057185,44.674
3.0221335306219217,46.634
7.475870335865933,48.63799999999999
2.2936760508340464,50.766
0.3100386993774099,52.926
3.8052408875981625,55.118
2.2212225804358945,57.342
2.8569464149170236,59.546
3.736840972497594,60.498
