Ch0,timestamp
0.11675158923451992,28.502
0.8176591060265888,31.07
0.8035770075126185,31.414
0.641863778876419,31.746
0.5313465320773498,32.082
0.494938283517002,32.462
0.40453751301975344,32.838
0.37416189147906287,33.266000000000005
0.4127440655068832,33.698
0.4703062835850123,34.122
0.5034500210244252,34.602
0.6352074797660461,35.122
0.8271867373922932,35.598
0.8334528727663013,36.118
0.7210984869057675,36.646
0.5615677243438982,37.218
0.23074685008653648,37.786
0.19425485805664458,38.422
0.297732141341208,39.038
0.4163863874028721,39.702
0.5155410942848405,40.354
0.33068154451767073,41.026
0.3006939826885187,41.738
0.22009327612014093,42.45
0.2870735087093948,43.166
0.2194691677645833,43.93
0.18858724053096274,44.686
0.15915157070948865,45.45
0.17514250522864896,46.258
0.19877574557050484,47.102
0.3253705799969417,48.002
0.4634924018709137,48.858
0.639415427889344,49.77
0.5233627400968732,50.71
0.33213919363001454,51.618
0.39197239662223554,52.566
0.5759884886916478,53.566
0.43192382909746346,54.57
0.6153565723907876,55.566
0.7514772589254989,56.56199999999999
0.419246845343418,57.61
0.3658407168497096,58.702
0.7098715669022942,59.798
0.5508424674540194,60.886
0.44147895400634724,61.994
0.575666915719197,63.106
1.032700875427992,64.25
0.33194115903705507,65.402
0.16737548979650274,66.586
0.2833307520751528,67.778
0.39739557722267554,69.018
1.7431586397746424,70.25
2.461644585011259,71.53800000000001
2.9232556733638146,72.83
1.8034228180244571,74.106
1.1448425894471386,75.446
0.31200256187313874,76.822
0.29352738496776737,78.19000000000001
1.9838679165072646,79.618
1.4296220073074484,81.046
0.46369601009448475,85.818
0.6070408475838028,90.338
1.2864001610690552,94.982
0.6690225005033791,99.654
0.4065326571967136,104.346
0.6893891175224223,109.034
1.133056629404427,113.758
0.3325749258823925,118.342
0.48065332258163596,123.29
0.2955315933157768,128.33
0.5707434846494843,133.338
0.37423988524112867,138.494
0.4380198638292741,143.74200000000002
0.6251405160593173,149.05
0.7899138327738368,154.35
0.8268961092265793,159.714
0.7343471488268356,165.138
0.37277935952638325,170.47
0.17296756770031532,175.61
0.5095134810155098,180.498
