Ch0,timestamp
0.08526370191643277,28.538
0.19254849873397561,42.506
0.1616130325626947,42.926
0.14161844443212226,43.258
0.15217782031783003,43.646
0.19315917912420516,44.058
0.19204413013275085,44.486
0.30434308819389644,44.914
0.4161621106473187,45.394
0.29831240469133957,45.914
0.35633253559908973,46.394
0.4074471386691669,46.946
0.26687633745179906,47.522
0.3213259732782325,48.09
0.3544193307291149,48.706
0.41082232530834206,49.374
0.35489012549598586,49.994
0.14727595540417146,50.658
0.08450844784635016,51.338
0.08031763087019803,51.998
0.18611632559154265,52.71
0.5034455832556368,53.422
0.5452807260485342,54.13799999999999
0.34545857559198184,54.898
0.2550454814283583,55.694
0.15473430168790597,56.498
0.17349015750733793,57.346
0.1767566380777034,58.202
0.14749794708168615,59.058
0.12121668855020581,60.01
0.15850930215472048,60.962
0.4138749381722952,61.886
0.2321370040859317,62.834
0.11928591490685697,63.866
0.09667639820681573,64.898
0.04640797137232557,68.018
0.1286887352936091,71.494
0.18276528978494563,74.838
0.09397531439806987,78.358
0.07497373381563317,81.294
0.147687350413362,84.766
0.1516484967576424,88.09
0.17707450207930506,91.766
0.16475876800214578,95.182
0.28448573080396405,98.558
0.2189803454394334,102.098
0.31263159117756906,106.014
0.20487285735566577,109.978
0.19759897011863298,113.778
0.08054916503431621,117.994
0.1682105357396063,121.858
0.06782685345251051,126.242
0.1990026440272338,130.666
0.13779702568967078,135.062
0.18489321322627383,139.462
0.07393358760444968,143.658
0.2761621517262415,148.266
1.1391255419298878,152.714
0.41907980358015096,157.586
0.18553911779606994,162.27
0.44165821915234926,166.794
0.33529241138121874,171.142
0.27410194012173167,176.034
0.05166452214430144,180.498
