Ch0,timestamp
0.20247862918941215,28.498
4.551883607138406,29.782
5.22849389568046,30.098
4.946523250764282,30.43
4.0992312111707,30.81
4.47432977657985,31.194
3.822887150743061,31.578
2.047644995967891,32.014
1.7208730151288367,32.446
2.3523319239363465,32.918
1.8680342712195677,33.394
1.9624434351313575,33.874
3.132640587935364,34.354
2.3037619473104005,34.858
2.53741871268199,35.386
3.192642630481894,35.954
1.5411372430975758,36.534
0.8283256372073601,37.194
0.5910981124130991,37.798
0.7186702435170356,38.462
0.5472189765542865,39.129999999999995
0.5460442973874228,39.802
0.4038549377740724,40.514
0.48621941334147795,41.226
0.47259945761298977,41.942
0.3742677262034026,42.669999999999995
0.2570669786047268,43.43
0.21514488035879786,44.182
0.21793884937300864,44.994
0.14695312595702298,45.798
0.1432113799499565,46.658
0.16724003271118637,47.562
0.3616964335231537,48.462
0.37875582973534305,49.37
0.3119091023202858,50.274
0.6914408912501132,51.522
1.2533409337282364,52.478
0.9409152864148963,53.478
0.5651272582263249,54.478
0.4129491664559226,55.49
0.29547329589231597,56.554
0.5956134067661297,57.598
1.1651643754916468,58.682
0.7309379474657972,59.774
0.5949438170459954,60.498
