Ch0,timestamp
0.5025279551453641,28.59
1.4498753019735913,45.19
1.5923833925788504,45.622
1.0941052300729814,46.006
0.9473488172181127,46.374
0.9777003670406798,46.798
0.9513489613252062,47.226
0.9574291453055077,47.714
0.9821946190561848,48.238
0.9526091967498491,48.758
1.0222933406885018,49.294
0.9806225191829991,49.862
1.4307471463201562,50.442
2.0843218443134544,51.01
1.838892019085893,51.63
1.723906102500279,52.242
1.5272872343578747,52.914
1.483259156163184,53.578
1.703234456923851,54.242
1.73113144811258,54.954
1.862279657524908,55.702
2.090017632143193,56.446
2.187299958811248,57.202
2.205284564446879,58.022
1.3428865099497302,58.846
1.29300957828098,59.71
1.3092682854708215,60.55
1.57167162012284,61.462
0.5620261545345326,64.41
1.3665423418176696,67.382
0.9953795866927119,70.49
2.0036615386169303,73.39000000000001
2.6191511111830716,76.862
1.076835739740161,80.094
1.1985288871423923,83.326
0.6792393344635043,86.938
2.213953372948125,90.57
1.6444684853906384,94.402
0.713943658609959,98.186
1.7242301507711422,102.106
1.8201555107502019,105.866
1.96201575295386,109.762
1.1237082466101276,113.538
0.8699559963623953,117.402
0.6949408044756793,121.25
0.9500039901745914,125.018
1.4132674856000575,128.986
1.6372331454405806,133.046
1.1962235788463604,137.242
1.6608399115091648,141.406
2.005775412417993,145.662
1.753952579572283,149.99800000000002
0.7870396857543432,154.346
0.5762690708692186,158.738
1.1760425433992634,163.33
2.2044776896153153,168.07
0.9105186756751292,172.846
1.127810219243672,177.39
7.436937404926842,180.498
