Ch0,timestamp
0.14967726272784285,28.554
0.3730674574152456,37.786
0.3014781000549285,38.118
0.3043188059161795,38.454
0.2807827982449057,38.79
0.19226827880296612,39.206
0.15272756031977447,39.602
0.15153753789486155,39.982
0.18098895649866759,40.41
0.18168054523563676,40.842
0.2379438134600082,41.318
0.32434591183409406,41.81
0.3060408522977228,42.366
0.2950134667890492,42.874
0.27316272193722096,43.394
0.24379537556748737,43.962
0.2562169088367887,44.538
0.19646898795487275,45.158
0.2396629404604513,45.782
0.24731942020239617,46.446
0.35161697887113114,47.114
0.315888209761015,47.826
0.4301722444970389,48.538
0.2757538950815596,49.254
0.4978480117587875,49.966
0.4675054954633339,50.682
0.5721109629695134,51.458
0.6084278914458874,52.222
0.5249377552629406,53.026
0.7655723632077449,53.826
0.6849639528011046,54.666
1.171921412611284,55.582
0.5746688908159899,56.47
0.2981129662144228,57.418
0.34277089784269255,58.366
0.6429533456895964,59.302
0.7272787592388384,60.286
0.679916932732327,60.498
