Ch0,timestamp
0.6306278242342893,28.574
0.03167711947810751,39.97
0.03575902397204853,40.342
0.036959196581734084,40.722
0.034766598843374776,41.058
0.03582231935363984,41.466
0.040223634662675166,41.842
0.051474195819659806,42.274
1.587828992204652,42.734
1.839427199136696,43.169999999999995
1.7455621559599204,43.646
1.3723113677604835,44.122
1.7534802335050077,44.654
2.0974930503139,45.182
1.9621686345431928,45.754
3.2474927448108715,46.37
4.283654731953929,46.994
4.601551636301936,47.65
3.8513714328363244,48.274
3.464625934917491,48.938
3.228800989826211,49.602
0.07967561946467695,50.318
0.09807210908694648,51.066
0.09803757142628507,51.786
0.10430371751736428,52.546
0.23958266675179785,53.298
1.4173305231328832,54.098
1.3396466121758595,54.906
1.6910810719720288,55.74999999999999
1.2293090741663764,56.598
1.6726443572145304,57.462
2.552470345471376,58.486
2.4472474581489667,60.498
