Ch0,timestamp
0.03146093705610811,28.514
0.08157829860450252,33.374
0.11479552879379365,33.714
0.16512117974253365,33.998
0.14377507695203737,34.318
0.08527820189807316,34.706
0.0647460960836092,35.046
0.07043024529349334,35.422
0.06970233187710288,35.902
0.04842754672226947,36.362
0.04210015849424565,36.83
0.05306621661689119,37.31
0.1379699788663923,39.014
0.19532898809847907,40.726
0.20616442255008344,42.498
0.1761571442324155,44.318
0.10187483506433943,46.202
0.19047968800203435,48.106
0.0999543150374071,50.11
0.09147050998641322,52.162
0.1135775756777466,54.402
0.09143605741324169,56.71
0.1390222499634421,59.086
0.1021488260370816,61.458
0.12015750913040991,63.994
0.08654620992507377,66.558
0.29581197537988824,68.806
0.05159455833422561,71.102
0.20205061808428604,73.682
0.12806079190537048,76.366
0.166685672135208,79.046
0.13609997344242938,81.774
0.038454022536419025,84.458
0.07275351666181343,87.274
0.07467886382135563,90.294
0.08289658429334842,93.686
0.0496721434198254,96.594
0.038869308899940766,99.358
0.10743572575364466,102.47
0.10920472934231489,105.19
0.0693074586094651,108.494
0.08141454496768635,111.634
0.05762910624315594,114.942
0.06829190133835385,118.362
0.06915910980789719,121.866
0.1050438423226054,124.858
0.07356453749018411,128.466
0.06254061253080856,131.282
0.20852931661654597,135.018
0.13423518661131661,138.74200000000002
0.04751956006981287,142.19
0.11336117799507876,146.046
0.08422756657546468,150.01
0.12559428221203817,154.026
0.025347831042669296,158.09
0.06898376278756256,162.186
0.25038271830797204,166.38600000000002
0.17223416827841564,170.626
0.1749630139601499,174.91
0.0686434284898433,178.85
0.03405390653854938,180.498
